AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,BUILD_YEAR,SALE_YEAR,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
6,7.588829878307813,3.0,2.0,5,0,1,1,1,3,15256080,1959,2008,1,0,0
2,7.0192966537150445,1.0,1.0,3,1,0,0,0,3,8688350,1976,2013,0,1,0
4,7.1569563646156364,1.0,1.0,3,3,0,3,0,4,8177125,1975,2009,0,0,1
2,6.790097235513905,1.0,1.0,3,3,1,3,2,3,11546650,1987,2010,1,0,0
3,7.71244383427499,4.0,2.0,6,3,1,2,2,4,12734420,1984,2009,0,0,1
3,7.655864017616056,3.0,2.0,5,5,0,3,0,3,16129140,1991,2008,1,0,0
5,7.519149957669823,2.0,1.0,5,1,0,1,0,4,20889760,1981,2014,1,0,0
3,7.492760300922379,3.0,2.0,5,0,1,3,2,4,11511100,2000,2010,0,0,1
0,6.975413927455952,1.0,1.0,3,2,0,2,2,3,7770395,1975,2008,0,1,0
5,7.3427791893318455,1.0,1.0,4,2,0,0,1,4,16838870,1975,2006,1,0,0
6,7.438383530044307,2.0,1.0,4,3,1,1,1,4,14602040,1983,2005,1,0,0
5,7.32052696227274,1.0,1.0,4,0,0,2,0,4,12703130,1998,2008,0,0,1
2,7.00669522683704,1.0,1.0,3,5,0,2,1,4,8265980,1993,2007,0,0,1
0,6.647688373563329,1.0,1.0,2,1,0,0,1,5,8358575,2006,2011,0,1,0
3,7.380879035564116,2.0,1.0,4,3,1,2,2,4,10918260,2002,2010,0,0,1
1,7.351158226430694,1.0,1.0,4,2,1,3,1,3,11950360,2002,2013,0,0,1
3,7.346010209913293,2.0,1.0,4,3,0,3,2,4,9084140,2003,2010,0,1,0
2,6.748759547491679,1.0,1.0,3,3,1,3,1,4,11278550,1995,2012,1,0,0
0,6.854354502255021,1.0,1.0,3,0,1,0,0,0,7168585,1972,2011,0,1,0
4,6.848005274576363,1.0,1.0,3,3,1,2,0,0,5255750,1970,2011,0,1,0
2,7.004881989712859,1.0,1.0,3,3,0,3,2,4,8446600,1981,2009,0,1,0
2,6.71295620067707,1.0,1.0,3,2,1,3,2,3,7791750,1998,2011,0,1,0
5,7.491087593534876,1.0,1.0,4,3,1,2,2,5,14993670,1991,2009,0,0,1
2,6.769641976852503,1.0,1.0,3,3,1,1,2,4,8742520,1981,2012,0,0,1
6,7.404887575616125,2.0,1.0,4,1,1,0,1,0,7866010,1983,2006,0,1,0
2,6.985641817639208,1.0,1.0,3,2,1,2,2,3,8847900,2001,2011,0,1,0
3,7.472500744737558,2.0,1.0,4,0,0,2,0,5,10392560,1993,2011,0,1,0
1,7.384610383176974,1.0,1.0,4,2,1,3,0,5,14309040,1981,2009,0,0,1
2,7.037027614686276,1.0,1.0,3,0,1,3,0,3,10032310,1979,2006,0,0,1
1,7.542213463193403,2.0,1.0,5,5,1,1,1,3,20007810,1993,2011,1,0,0
3,7.699389406256737,3.0,2.0,5,2,0,2,0,3,10327100,1986,2011,0,1,0
3,7.425357887027151,2.0,1.0,4,2,0,0,2,3,13239280,1985,2009,1,0,0
2,6.786716950605081,1.0,1.0,3,1,1,2,0,5,13510550,1991,2008,1,0,0
1,7.43307534889858,1.0,1.0,4,0,0,2,2,3,18132160,1988,2011,1,0,0
0,7.15305163493748,2.0,2.0,4,3,0,0,0,5,11818860,1984,2008,0,0,1
5,7.51479976048867,2.0,1.0,5,5,1,1,1,5,20990270,2000,2011,1,0,0
1,7.510430556378006,2.0,1.0,5,1,0,1,0,3,12184280,1965,2009,0,1,0
4,6.826545223556594,1.0,1.0,3,5,1,2,2,0,6660500,1969,2011,1,0,0
2,7.095893221097532,2.0,1.0,4,1,0,2,1,5,13690650,1980,2011,1,0,0
2,6.76849321164863,1.0,1.0,3,2,1,2,1,5,8169350,1974,2007,0,1,0
6,7.409136443920128,2.0,1.0,4,2,0,0,1,0,7102330,1992,2011,0,0,1
0,6.740519359606223,1.0,1.0,3,2,0,2,2,0,8425520,1978,2006,1,0,0
2,6.98933526597456,1.0,1.0,3,0,0,2,2,5,12732500,1971,2009,1,0,0
2,7.061334366910438,1.0,1.0,3,1,1,0,2,4,14814550,1994,2007,1,0,0
0,6.398594934535208,1.0,1.0,2,2,0,2,2,3,6059870,1992,2010,0,1,0
4,6.566672429803241,1.0,1.0,2,0,0,3,2,2,4188750,1965,2012,0,1,0
2,6.912742820493176,1.0,1.0,3,0,1,2,1,3,8536600,2005,2014,0,0,1
6,7.348587530927593,2.0,1.0,4,0,0,1,0,2,8359690,1997,2009,0,1,0
4,7.126890808898808,1.0,1.0,3,1,1,3,1,4,10972000,1982,2010,1,0,0
6,7.48605261786314,2.0,1.0,4,1,1,0,2,4,11793060,1982,2010,0,0,1
2,6.812345094177479,1.0,1.0,3,0,0,3,2,4,8083950,2010,2015,0,1,0
2,7.101675971619444,2.0,1.0,4,2,0,3,2,3,12840250,1986,2013,1,0,0
6,7.463363045520021,2.0,1.0,4,1,1,2,0,0,9392380,1962,2006,0,0,1
2,6.942156705699469,1.0,1.0,3,5,0,1,0,5,13223000,2005,2009,1,0,0
5,7.521859252201629,2.0,1.0,5,0,1,0,0,4,14328620,1997,2013,0,1,0
6,7.539027055823995,3.0,2.0,5,0,1,1,2,2,15189120,1977,2008,1,0,0
5,7.489970898834801,1.0,1.0,4,2,1,2,1,5,13715380,1975,2014,0,0,1
2,6.759255270663693,1.0,1.0,3,0,1,2,0,5,13281200,2004,2008,1,0,0
2,6.831953565565855,1.0,1.0,3,3,0,2,2,4,11316450,1996,2011,1,0,0
2,6.992096427415888,1.0,1.0,3,5,0,2,2,3,7525650,1996,2015,0,1,0
4,7.216709486709457,2.0,2.0,4,5,0,3,1,5,7413750,1986,2011,0,1,0
5,7.469654172932128,1.0,1.0,4,0,1,3,0,3,14008530,1984,2012,0,0,1
2,7.00033446027523,1.0,1.0,3,3,0,0,2,5,9349850,1993,2008,0,1,0
0,7.166265974133638,2.0,2.0,4,5,0,1,0,0,7527770,1992,2010,0,1,0
6,7.382124365737512,2.0,1.0,4,2,1,0,2,4,14962620,1986,2007,1,0,0
4,7.381501894506707,2.0,2.0,4,1,1,1,0,0,7629750,1994,2011,0,1,0
4,7.1631723908466425,1.0,1.0,3,2,1,2,1,5,8096500,1986,2010,0,1,0
3,7.257002707092073,2.0,1.0,4,5,1,0,0,3,9354620,2000,2011,0,1,0
3,7.183111701743281,1.0,1.0,3,3,0,2,0,3,11548600,1991,2011,1,0,0
1,7.513163545234075,2.0,1.0,5,3,0,1,0,4,20686670,1993,2014,1,0,0
0,6.900730664045173,1.0,1.0,3,2,1,1,0,0,7238630,1988,2010,0,1,0
0,7.050122520269059,1.0,1.0,3,3,0,0,0,4,9814930,1986,2008,0,1,0
2,6.584791392385716,1.0,1.0,2,1,1,0,2,3,8052400,2010,2014,0,1,0
3,7.366445148327599,2.0,1.0,4,2,1,2,2,4,9866820,1998,2009,0,1,0
4,7.016609683894219,1.0,1.0,3,0,0,1,1,4,9161750,1997,2010,1,0,0
0,7.013915474810528,1.0,1.0,3,2,0,2,2,0,6076595,1979,2012,0,1,0
4,7.425357887027151,2.0,2.0,4,1,1,3,1,1,7001750,1965,2010,0,1,0
4,6.692083742506628,1.0,1.0,2,5,1,0,1,0,5468500,1959,2009,1,0,0
6,7.315218389752975,2.0,1.0,4,0,0,0,1,3,12089360,1972,2005,1,0,0
3,7.76046702921342,4.0,2.0,6,0,1,2,0,4,12814080,1996,2010,0,1,0
4,6.732210706467206,1.0,1.0,2,2,0,3,2,1,6179750,1976,2009,1,0,0
2,6.633318433280377,1.0,1.0,2,0,0,3,0,5,8523750,2009,2014,0,1,0
4,7.317212408359839,2.0,2.0,4,3,1,2,1,1,9940500,1970,2012,1,0,0
6,7.402451520818244,2.0,1.0,4,2,1,3,0,3,9975260,1980,2008,0,1,0
4,6.79794041297493,1.0,1.0,3,2,1,2,2,3,6934500,1982,2012,0,0,1
4,7.25063551189868,2.0,2.0,4,2,1,2,2,3,8826875,2002,2010,0,0,1
3,7.398174092970465,2.0,1.0,4,3,0,3,2,4,9751820,1983,2011,0,0,1
2,7.037905963447182,1.0,1.0,3,1,1,3,2,4,14441850,1998,2013,1,0,0
2,7.00397413672268,1.0,1.0,3,1,1,2,1,5,13641050,1972,2007,1,0,0
3,7.78155595923534,4.0,2.0,6,5,1,2,2,5,12728180,1990,2009,0,1,0
2,7.020190708311925,1.0,1.0,3,2,1,3,0,5,10386800,1971,2007,0,1,0
1,7.526717561352706,2.0,1.0,5,1,1,0,2,5,15740140,1982,2011,0,0,1
5,7.542213463193403,2.0,1.0,5,3,1,0,0,3,13952630,1996,2010,0,1,0
6,7.433666540166168,2.0,1.0,4,3,0,0,0,4,10012960,1984,2007,0,1,0
6,7.411556287811163,2.0,1.0,4,5,1,1,1,3,13723030,1995,2004,1,0,0
4,6.432940092739179,1.0,1.0,2,3,1,1,2,3,6034000,2001,2009,0,1,0
6,7.4067107301776405,2.0,1.0,4,3,0,1,1,2,6866800,1968,2008,0,1,0
0,7.122059881629142,2.0,2.0,4,1,0,1,1,4,10009165,1999,2010,0,0,1
3,7.293697720601438,2.0,1.0,4,3,1,2,0,5,11350880,1998,2011,0,0,1
3,7.316548177182976,2.0,1.0,4,2,1,2,2,4,10005620,1984,2010,0,0,1
2,6.82001636467413,1.0,1.0,3,3,1,1,2,4,8847420,1974,2012,0,0,1
0,6.541029999189903,1.0,1.0,2,0,0,2,0,1,6241800,1990,2010,0,0,1
6,7.524021415206125,3.0,2.0,5,3,0,3,1,2,7754200,1965,2010,0,1,0
2,7.0825485693553,1.0,1.0,3,5,1,2,2,3,13752850,2003,2010,1,0,0
2,6.966967138613983,1.0,1.0,3,3,1,1,2,5,10074070,1975,2013,0,0,1
3,7.821242083523558,4.0,2.0,6,2,0,2,2,3,12152660,2001,2011,0,0,1
2,6.922643891475888,1.0,1.0,3,0,0,2,2,3,7568500,2000,2010,0,1,0
3,7.555381944240273,3.0,2.0,5,2,0,0,2,5,10574160,1993,2011,0,1,0
2,7.160069207596127,2.0,1.0,4,3,0,3,0,4,9966350,1996,2009,0,1,0
4,7.362645270417825,2.0,2.0,4,3,1,1,2,5,9765250,1995,2010,0,1,0
2,6.733401891837359,1.0,1.0,3,5,0,1,0,5,8595550,1987,2008,0,0,1
6,7.3938782901077555,2.0,1.0,4,5,1,2,1,3,9000960,1967,2005,0,0,1
2,7.140453043101158,2.0,1.0,4,0,0,0,2,3,13214700,1974,2012,1,0,0
2,7.13966033596492,2.0,1.0,4,1,1,3,0,4,11037750,1989,2010,0,1,0
2,6.922643891475888,1.0,1.0,3,2,0,2,0,4,9168900,1995,2012,0,0,1
2,7.085901464365611,1.0,1.0,3,0,1,0,2,4,14168750,1975,2012,1,0,0
2,6.684611727667927,1.0,1.0,2,2,1,1,2,3,7959100,1994,2008,0,0,1
6,7.5352967024440884,3.0,2.0,5,0,1,1,1,4,15421030,1968,2007,1,0,0
3,7.699389406256737,3.0,2.0,5,5,0,0,0,3,10698900,1996,2011,0,1,0
6,7.4570320891223805,2.0,1.0,4,0,0,3,2,3,13955470,1976,2012,1,0,0
2,6.8679744089702925,1.0,1.0,3,3,1,2,2,4,12661850,1992,2011,1,0,0
6,7.593877844605118,3.0,2.0,5,5,0,0,1,5,10360480,1952,2006,0,0,1
1,7.508238774678663,2.0,1.0,5,5,1,1,0,4,14531570,1990,2014,0,0,1
2,6.721425700790643,1.0,1.0,3,5,0,2,1,3,6416600,1990,2012,0,0,1
2,6.584791392385716,1.0,1.0,2,3,1,0,2,3,10529400,2005,2009,1,0,0
2,6.914730892718563,1.0,1.0,3,3,0,2,1,3,7456590,1988,2008,0,0,1
6,7.536363938404511,3.0,2.0,5,0,0,2,1,4,15062480,1992,2011,1,0,0
0,7.047517221357296,1.0,1.0,3,2,0,1,1,2,11660780,1999,2011,1,0,0
6,7.4342573821331355,2.0,1.0,4,1,1,2,1,0,12759490,1988,2010,1,0,0
6,7.338238150065589,2.0,1.0,4,2,0,2,2,1,6831380,1972,2006,0,1,0
1,7.597396320212795,2.0,1.0,5,1,0,0,0,5,23314580,1996,2015,1,0,0
0,6.8308742346461795,1.0,1.0,3,0,0,3,2,5,12310870,1973,2011,1,0,0
1,7.597897950521784,2.0,1.0,5,5,1,3,0,5,15147490,2000,2012,0,1,0
2,6.966967138613983,1.0,1.0,3,2,0,0,0,4,9400670,1985,2011,0,0,1
1,7.497207223203318,2.0,1.0,5,1,1,2,2,3,12827720,1985,2011,0,1,0
6,7.416979621381154,2.0,1.0,4,2,1,0,2,2,14299300,1995,2010,1,0,0
0,6.885509670034818,1.0,1.0,3,2,0,2,1,3,6803175,1982,2007,0,1,0
5,7.5569505720129,2.0,1.0,5,5,1,1,1,5,13409070,1996,2012,0,1,0
6,7.419380582918692,2.0,1.0,4,3,0,3,2,2,9034940,1984,2006,0,0,1
0,7.094234845924755,2.0,2.0,4,2,0,2,2,4,14279490,2004,2010,1,0,0
4,6.529418838262226,1.0,1.0,2,2,0,3,0,3,5693500,1989,2009,0,1,0
3,7.643961949002529,3.0,2.0,5,3,0,0,0,4,11028940,1985,2012,0,1,0
2,6.921658184151129,1.0,1.0,3,1,1,2,2,5,10742130,1994,2007,0,0,1
2,6.692083742506628,1.0,1.0,3,2,1,2,0,3,7778900,1980,2014,0,1,0
6,7.3427791893318455,2.0,1.0,4,2,1,1,0,2,9674790,1987,2009,0,0,1
2,6.951772164398911,1.0,1.0,3,2,0,3,0,5,13520850,2000,2011,1,0,0
5,7.576097340623111,2.0,1.0,5,3,1,1,1,3,13576610,1968,2011,0,0,1
4,6.8001700683022,1.0,1.0,3,1,0,0,1,2,5164250,1975,2009,0,0,1
3,7.757478766584179,4.0,2.0,6,2,1,3,0,3,18829680,1997,2011,1,0,0
3,7.774435510302958,4.0,2.0,6,3,0,2,2,5,11896620,1989,2010,0,1,0
4,7.433666540166168,2.0,2.0,4,5,1,2,0,4,9966750,2001,2010,0,1,0
3,7.763021309018518,4.0,2.0,6,2,1,3,0,5,14404780,1995,2012,0,0,1
2,7.01571242048723,1.0,1.0,3,2,1,3,0,4,9738300,1979,2013,0,1,0
1,7.5443321080536885,2.0,1.0,5,0,1,3,0,3,13383450,1971,2011,0,1,0
3,7.767687277186908,4.0,2.0,6,3,0,0,2,4,11472860,1986,2009,0,1,0
6,7.3310603052186325,2.0,1.0,4,2,0,0,1,3,12148390,1978,2010,1,0,0
3,7.693025748417888,3.0,2.0,5,1,1,2,2,5,13491940,1984,2008,0,0,1
0,7.095064377287131,2.0,2.0,4,2,1,3,1,2,9378105,2002,2009,0,0,1
2,6.590301048196686,1.0,1.0,2,5,1,1,0,3,7705900,1996,2010,0,1,0
2,7.115582126184454,2.0,1.0,4,2,1,2,1,4,9540150,1998,2011,0,1,0
6,7.45876269238096,2.0,1.0,4,0,1,2,2,3,15000180,1984,2008,1,0,0
4,7.143617602704121,1.0,1.0,3,5,1,2,1,3,6801500,1989,2011,0,1,0
6,7.589335823170617,3.0,2.0,5,3,0,1,1,2,7829240,1952,2004,0,1,0
5,7.557472901614746,2.0,1.0,5,2,1,1,1,5,13464510,1982,2010,0,1,0
2,7.166265974133638,2.0,1.0,4,5,1,2,0,5,11553400,1972,2007,0,0,1
2,6.618738983517219,1.0,1.0,2,0,0,2,1,4,9544150,2004,2009,1,0,0
5,7.5411524551363085,2.0,1.0,5,0,1,1,1,3,20497670,2003,2014,1,0,0
3,7.215975002651466,2.0,1.0,4,0,1,2,0,4,10637520,2005,2010,0,0,1
3,7.56734567601324,3.0,2.0,5,2,0,3,0,5,10915660,1987,2010,0,1,0
2,6.961296045910167,1.0,1.0,3,0,1,0,2,5,10013250,1980,2007,0,1,0
2,6.7464121285733745,1.0,1.0,3,0,1,1,0,5,10199620,2004,2009,0,0,1
2,7.0192966537150445,1.0,1.0,3,5,1,3,1,3,8154400,1990,2010,0,1,0
4,7.280008252884188,2.0,2.0,4,5,0,2,1,2,5489750,1972,2011,0,1,0
3,7.8119734296220225,4.0,2.0,6,2,0,0,2,4,11632500,1985,2010,0,1,0
2,6.840546529288687,1.0,1.0,3,5,0,0,1,4,11056500,2008,2014,1,0,0
3,7.824046010856292,4.0,2.0,6,0,0,3,2,5,12113600,1979,2009,0,1,0
1,7.592870287844818,2.0,1.0,5,5,0,2,0,3,20654230,1976,2010,1,0,0
1,7.505492274737424,2.0,1.0,5,1,0,0,0,5,15025660,1982,2008,0,0,1
6,7.462214939768189,2.0,1.0,4,1,0,3,1,5,10991250,2002,2007,0,0,1
2,6.970730078143525,1.0,1.0,3,1,0,3,2,4,8934000,1973,2010,0,0,1
2,6.754604099487962,1.0,1.0,3,1,0,2,0,4,11597500,1993,2007,1,0,0
2,6.553933404025811,1.0,1.0,2,0,0,0,2,3,6437350,1996,2013,0,1,0
4,6.418364935936212,1.0,1.0,2,3,0,0,0,0,4004250,1993,2010,0,1,0
1,7.547501682814967,2.0,1.0,5,3,0,0,2,4,20684660,1985,2013,1,0,0
4,6.725033642166843,1.0,1.0,2,3,0,0,1,0,3267125,1967,2010,0,0,1
3,7.624130585661289,3.0,2.0,5,2,0,3,0,5,12402500,2001,2009,0,0,1
5,7.364547014255642,1.0,1.0,4,2,1,0,0,4,19124310,1968,2011,1,0,0
2,6.895682697747868,1.0,1.0,3,2,1,0,2,3,12019650,1972,2006,1,0,0
5,7.418780882750794,1.0,1.0,4,5,1,2,1,5,13476000,1989,2006,0,0,1
4,7.076653815443951,1.0,1.0,3,2,0,1,1,0,3793250,1982,2009,0,1,0
6,7.457609289715606,2.0,1.0,4,0,0,2,1,0,11011880,1952,2006,1,0,0
2,7.00850518208228,1.0,1.0,3,2,1,1,0,3,9006900,1977,2007,0,1,0
3,7.629489916393995,4.0,2.0,6,3,0,3,0,4,17076900,2004,2009,1,0,0
2,6.961296045910167,1.0,1.0,3,0,1,2,1,4,8799000,1998,2010,0,1,0
5,7.45876269238096,1.0,1.0,4,1,1,1,1,5,14217890,1977,2014,0,0,1
2,6.695798917058491,1.0,1.0,3,0,0,0,2,4,7347950,1978,2007,0,1,0
3,7.19668657083435,2.0,1.0,4,0,0,3,0,4,9020160,2001,2009,0,1,0
4,6.480044561926653,1.0,1.0,2,2,0,0,1,4,5093750,1975,2010,0,0,1
2,6.9985096422506015,1.0,1.0,3,5,1,0,0,5,11301650,2003,2009,0,0,1
4,7.29776828253138,2.0,2.0,4,1,0,1,2,3,7685250,1998,2011,0,1,0
6,7.506042178518122,3.0,2.0,5,5,0,3,2,1,8380250,1976,2011,0,0,1
5,7.591861714889934,2.0,1.0,5,1,1,3,0,5,15880930,1995,2014,0,1,0
1,7.377133712833954,1.0,1.0,4,3,0,1,0,4,11391530,1973,2012,0,1,0
2,6.846943139585379,1.0,1.0,3,1,0,3,0,5,9696120,1978,2011,0,0,1
2,7.088408778675395,1.0,1.0,3,0,0,2,2,5,9020650,1969,2008,0,1,0
0,6.874198495453294,1.0,1.0,3,5,1,1,2,0,10008525,1973,2008,1,0,0
6,7.400620577371135,2.0,1.0,4,1,1,2,2,5,12129780,2001,2010,0,0,1
4,7.425357887027151,2.0,2.0,4,3,0,2,1,2,6765500,1963,2010,0,0,1
0,6.930494765951626,1.0,1.0,3,1,0,0,2,2,8847850,1998,2008,0,0,1
4,6.651571873589727,1.0,1.0,2,3,0,1,0,1,4577750,1989,2010,0,1,0
2,6.939253946041508,1.0,1.0,3,3,0,2,0,3,11679950,1973,2006,1,0,0
2,6.790097235513905,1.0,1.0,3,0,1,2,0,5,10010430,1980,2014,0,0,1
4,6.881411303642535,1.0,1.0,3,5,0,2,2,4,5890500,1968,2010,0,1,0
4,6.672032945461067,1.0,1.0,2,0,1,1,2,5,6918500,1961,2011,0,1,0
4,6.836259277277067,1.0,1.0,3,2,0,1,2,2,5146250,1985,2010,0,1,0
0,6.490723534502507,1.0,1.0,2,2,1,0,0,3,7945975,1981,2006,0,1,0
3,7.659171367666058,3.0,2.0,5,5,1,0,0,5,18604220,2000,2011,1,0,0
2,6.736966958001855,1.0,1.0,3,2,0,2,1,4,7358760,1996,2007,0,0,1
2,6.601230118728877,1.0,1.0,2,0,0,2,0,3,9435600,1985,2013,1,0,0
2,6.959398512133975,1.0,1.0,3,2,1,3,1,3,7819750,1980,2013,0,1,0
6,7.3752557780097545,2.0,1.0,4,5,0,1,0,1,12536520,2005,2011,1,0,0
4,7.221105098182496,2.0,2.0,4,3,0,0,1,2,5430500,1962,2012,0,1,0
1,7.342131730584722,1.0,1.0,4,1,0,2,0,5,13241770,1976,2011,0,0,1
3,7.303843225277705,2.0,1.0,4,0,0,3,2,3,12549700,2003,2008,1,0,0
2,7.158513997329321,2.0,1.0,4,0,0,3,1,4,9317950,1987,2013,0,0,1
4,7.313886831633462,2.0,2.0,4,3,1,3,0,1,7730750,1984,2011,0,1,0
3,7.704361167910313,3.0,2.0,5,1,0,3,0,4,12731260,1993,2008,0,0,1
2,7.018401799069201,1.0,1.0,3,3,1,3,1,5,9871100,2001,2007,0,1,0
1,7.353081920515432,1.0,1.0,4,0,0,3,2,4,11325590,1994,2011,0,1,0
4,6.674561391814426,1.0,1.0,2,2,0,1,0,1,4315500,1960,2010,0,0,1
0,7.10002716662926,2.0,2.0,4,0,0,3,2,3,8958560,1984,2008,0,1,0
5,7.589335823170617,2.0,1.0,5,0,0,1,1,4,12133960,1976,2009,0,1,0
1,7.583247524303362,2.0,1.0,5,5,0,3,0,5,22217590,1985,2007,1,0,0
4,6.652863029353347,1.0,1.0,2,3,0,3,2,3,4981250,1961,2010,0,1,0
2,6.79346613258001,1.0,1.0,3,1,1,1,1,4,8568240,1976,2008,0,0,1
3,7.4360278163518485,2.0,1.0,4,0,0,3,2,3,9303620,1985,2010,0,0,1
2,6.725033642166843,1.0,1.0,3,5,0,2,2,3,9890550,2001,2006,1,0,0
4,6.293419278846481,1.0,1.0,2,3,1,3,1,4,5995375,1982,2010,0,0,1
3,7.254177846456518,2.0,1.0,4,3,1,3,0,3,10332200,2002,2008,0,0,1
6,7.583756300707112,3.0,2.0,5,0,0,0,2,3,15899450,2001,2011,1,0,0
2,6.556778356158042,1.0,1.0,2,5,1,2,1,5,7769980,1983,2013,0,0,1
2,6.769641976852503,1.0,1.0,3,0,0,3,0,5,9414770,1997,2011,0,0,1
3,7.22983877815125,2.0,1.0,4,3,1,0,0,5,11400820,1997,2008,0,0,1
5,7.541683099882111,2.0,1.0,5,3,0,1,1,5,20602870,1993,2014,1,0,0
4,6.82001636467413,1.0,1.0,3,0,1,2,2,0,5488250,1996,2009,0,0,1
2,7.016609683894219,1.0,1.0,3,5,0,2,2,4,12181500,1969,2007,1,0,0
2,6.823286122355687,1.0,1.0,3,1,0,0,2,3,11336600,1997,2009,1,0,0
4,6.78332520060396,1.0,1.0,2,5,0,3,1,1,4049375,1985,2010,0,0,1
3,7.632885505395133,3.0,2.0,5,1,1,0,0,5,13033360,1992,2010,0,1,0
6,7.533158807455563,3.0,2.0,5,3,0,0,0,4,11784400,2006,2011,0,0,1
6,7.393263094763838,2.0,1.0,4,1,0,0,2,3,14197950,1997,2007,1,0,0
4,6.285998094508865,1.0,1.0,2,5,1,3,2,3,5332000,1967,2009,0,1,0
6,7.335633981927201,2.0,1.0,4,1,1,2,1,5,9654890,1965,2007,0,1,0
2,6.9865664594064265,1.0,1.0,3,5,1,3,0,4,9732850,1994,2013,0,1,0
2,7.153833801578843,2.0,1.0,4,1,0,1,0,5,11240430,1987,2011,0,0,1
5,7.342131730584722,1.0,1.0,4,3,0,0,1,5,11566670,1992,2008,0,1,0
2,7.00397413672268,1.0,1.0,3,2,1,3,2,4,13675700,1996,2014,1,0,0
4,7.114769448366463,1.0,1.0,3,2,0,1,2,0,5436000,2006,2011,0,0,1
4,6.862757913051401,1.0,1.0,3,3,1,2,2,1,7686250,1967,2010,1,0,0
4,6.313548046277095,1.0,1.0,2,1,1,1,2,1,5254250,2004,2011,0,0,1
2,6.829793737512425,1.0,1.0,3,3,1,3,1,4,8583250,1975,2011,0,0,1
1,7.507690077819904,2.0,1.0,5,1,1,3,0,5,14727220,1976,2012,0,1,0
5,7.484930283289661,1.0,1.0,4,1,1,0,1,3,20288980,2000,2009,1,0,0
1,7.395107546562485,1.0,1.0,4,0,0,1,0,4,13088250,1994,2007,0,0,1
3,7.459338895220296,2.0,1.0,4,5,1,3,0,4,10622100,1996,2011,0,1,0
3,7.60887062919126,3.0,2.0,5,1,0,3,0,4,11374960,2003,2011,0,1,0
0,6.658011045870748,1.0,1.0,2,1,0,0,0,0,6146755,1972,2009,0,0,1
2,7.104144092987527,2.0,1.0,4,5,1,2,0,5,10718100,1980,2010,0,1,0
6,7.3783837129967145,2.0,1.0,4,5,1,2,2,2,13026890,1971,2008,1,0,0
4,7.0909098220799835,1.0,1.0,3,3,1,0,2,1,9505500,1989,2011,1,0,0
4,6.361302477572996,1.0,1.0,2,2,0,0,0,3,5709500,1999,2011,0,1,0
3,7.735870319952567,4.0,2.0,6,2,0,3,0,5,18576840,1986,2008,1,0,0
0,6.930494765951626,1.0,1.0,3,1,1,2,2,2,9012665,1978,2009,0,0,1
3,7.549609165154532,3.0,2.0,5,5,1,3,2,5,16434500,1984,2009,1,0,0
2,6.693323668269949,1.0,1.0,3,3,1,2,2,5,9330090,1989,2011,0,0,1
5,7.410347097821024,1.0,1.0,4,2,1,1,1,5,19002540,1976,2008,1,0,0
3,7.280697195384741,2.0,1.0,4,0,1,0,2,4,10377680,1997,2009,0,0,1
5,7.56734567601324,2.0,1.0,5,3,0,0,1,5,21447680,2000,2009,1,0,0
6,7.586803535162581,3.0,2.0,5,2,0,0,0,5,11475260,1989,2007,0,1,0
1,7.381501894506707,1.0,1.0,4,3,0,1,1,5,11455900,1998,2013,0,1,0
5,7.553810852008231,2.0,1.0,5,5,0,1,2,4,20398010,1984,2007,1,0,0
2,6.608000625296087,1.0,1.0,2,0,0,1,1,3,8258600,1982,2014,1,0,0
0,6.598509028614515,1.0,1.0,2,1,1,0,0,1,10217940,1971,2007,1,0,0
5,7.315883504509785,1.0,1.0,4,5,1,1,1,3,16595430,1990,2014,1,0,0
2,7.02197642307216,1.0,1.0,3,1,0,1,1,3,7161000,1968,2007,0,1,0
1,7.590346945602565,2.0,1.0,5,2,1,1,1,4,12952300,1976,2011,0,1,0
4,7.007600613951853,1.0,1.0,3,1,1,0,1,2,8936750,1966,2011,1,0,0
6,7.331714969726466,2.0,1.0,4,2,0,1,0,0,7085950,1957,2007,0,0,1
1,7.445417556701687,1.0,1.0,4,0,1,2,1,3,12498810,1983,2008,0,0,1
0,6.86171134048073,1.0,1.0,3,0,0,1,2,5,9552295,1997,2010,0,0,1
2,6.687108607866515,1.0,1.0,3,3,0,1,0,4,8022740,1985,2013,0,0,1
4,6.55250788703459,1.0,1.0,2,5,1,2,1,0,3785500,2002,2010,0,1,0
4,7.257002707092073,2.0,2.0,4,3,1,2,1,1,6555750,1971,2011,0,0,1
0,7.051855622955894,1.0,1.0,3,2,0,1,1,5,13468145,1984,2007,1,0,0
2,6.966967138613983,1.0,1.0,3,3,1,3,0,5,10157300,1975,2013,0,1,0
3,7.722234744709607,4.0,2.0,6,3,0,2,2,4,17346200,1989,2009,1,0,0
2,6.853299093186078,1.0,1.0,3,0,0,2,0,5,9060600,1995,2007,0,1,0
3,7.532623618788788,3.0,2.0,5,0,1,0,0,4,12043540,1980,2009,0,0,1
5,7.44600149832412,1.0,1.0,4,1,0,0,1,4,12733640,1980,2010,0,0,1
2,6.786716950605081,1.0,1.0,3,5,0,2,2,3,10354350,2003,2012,1,0,0
